Gene,AUROC,Spearman,MSE,MAE
ITGA6,0.8768078845076347,0.6932220204158255,0.47482830844819546,0.54622424
ITGAX,0.6907009664411392,0.34247894330445583,0.4143847841769457,0.50649536
ITGB4,0.8747968708166034,0.6792073365010767,0.5492475293576717,0.5912006
ITGB6,0.8172627297214359,0.5433067967787448,0.2900693332776427,0.3826421
ITGB8,0.7625403481904597,0.48981421453018814,0.3639601804316044,0.47560513
ITGBL1,0.665343096179779,0.2868076048627265,0.39321159664541483,0.4701833
ITM2C,0.8633053980607015,0.6772511047163263,0.8959719091653824,0.7580665
ITPR3,0.8715151877205953,0.6954408127592834,0.4311462230980396,0.52282566
ITPRID2,0.861976733191949,0.6739032295498835,0.42598435282707214,0.52509254
JCHAIN,0.6608066216322195,0.3167225218759262,1.4413235932588577,0.93733233
JPT1,0.8343391354808894,0.6164884679133266,0.3531464673578739,0.45958728
JPT2,0.851726564983111,0.6577621996576442,0.37988007813692093,0.48998585
JUN,0.7820194302940584,0.5417470555761064,0.5612125992774963,0.5917041
JUNB,0.7601620726796514,0.5087877554635595,0.918684046715498,0.7676579
JUP,0.893325432690108,0.7250533175440139,0.5403290279209614,0.58146286
KANK2,0.696448743585525,0.38084408897671473,0.3603472989052534,0.48702532
KCNE3,0.8110521668522087,0.5704952978573328,0.402769360691309,0.48017645
KCNK1,0.8088264416962283,0.5438624532124801,0.4064310546964407,0.4478039
KCNMA1,0.6974607277065822,0.3736130764254517,0.38895202055573463,0.49899805
KCNMB1,0.7038038674342372,0.34573154489957875,0.250392853282392,0.3856921
KCNN4,0.8161031096494539,0.5633488771314464,0.6824449710547924,0.5825095
KCTD12,0.6214421499537937,0.26021366970427506,0.6711914390325546,0.65827686
KIAA1324,0.7387679463016668,0.3834373876902777,0.6088397409766912,0.49181917
KIAA1522,0.8692886550182382,0.6862732098380024,0.37291230633854866,0.49190524
KIF12,0.8021513626728036,0.49727159229622825,0.3872669106349349,0.4338568
KIFC1,0.7999788151736742,0.5210841073830829,0.2456979127600789,0.34340262
KLF2,0.6182837231729305,0.2351790649438058,0.5209841206669807,0.593047
KLF4,0.753380846505792,0.4735890072104288,0.5578541811555624,0.5957333
KLF5,0.8967281430457992,0.7384857686890561,0.7480898462235928,0.6875031
KLF6,0.7845509679897584,0.5488767310222388,0.5377515032887459,0.588406
KLK1,0.8259304294198384,0.5762382226585617,0.719338359311223,0.60186565
KLK10,0.7138938424455468,0.3492718079433341,0.6233650525100529,0.5261358
